"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPOVIOLENZA","Caratteristiche della violenza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2019","2019",2525,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2020","2020",3326,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2021","2021",3577,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL","tutte le voci","2022","2022",3165,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2013","2013",59,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2014","2014",66,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2015","2015",42,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2016","2016",40,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2017","2017",48,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2018","2018",44,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2019","2019",47,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2020","2020",46,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2021","2021",116,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","THREATS","minacce","2022","2022",90,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2013","2013",8,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2014","2014",3,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2016","2016",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2017","2017",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2018","2018",5,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2019","2019",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2020","2020",5,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2021","2021",13,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",7,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2013","2013",42,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2014","2014",15,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2015","2015",17,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2016","2016",12,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2017","2017",12,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2018","2018",6,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2019","2019",8,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2020","2020",22,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2021","2021",20,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NRP","non risponde","2022","2022",14,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2013","2013",1749,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2014","2014",1752,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2015","2015",1260,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2016","2016",1081,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2017","2017",964,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2018","2018",1475,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2019","2019",1454,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2020","2020",1638,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2021","2021",1636,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WORLD","Mondo","UNAV","non disponibile","2022","2022",1711,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2013","2013",884,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2014","2014",727,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2015","2015",479,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2016","2016",498,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2017","2017",381,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2018","2018",546,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2019","2019",504,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2020","2020",925,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2021","2021",983,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHY","violenza fisica ","2022","2022",742,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2013","2013",62,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2014","2014",67,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2015","2015",34,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2016","2016",54,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2017","2017",46,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2018","2018",64,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2019","2019",68,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2020","2020",134,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2021","2021",204,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","SEXVIOL","violenza sessuale","2022","2022",106,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2013","2013",680,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2014","2014",492,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2015","2015",404,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2016","2016",423,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2017","2017",345,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2018","2018",491,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2019","2019",497,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2020","2020",643,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2021","2021",686,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","PHYVIOL","violenza psicologica","2022","2022",548,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2013","2013",39,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2014","2014",30,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2015","2015",18,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2016","2016",24,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2017","2017",17,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2018","2018",15,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2019","2019",16,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2020","2020",24,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2021","2021",23,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ECON_VIOL","violenza economica","2022","2022",24,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2013","2013",3785,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2014","2014",3439,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2015","2015",2431,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2016","2016",2255,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2017","2017",1992,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2018","2018",2871,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2019","2019",2828,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2020","2020",3695,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2021","2021",3911,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL","tutte le voci","2022","2022",3522,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2013","2013",68,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2014","2014",78,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2015","2015",49,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2016","2016",46,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2017","2017",52,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2018","2018",48,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2019","2019",52,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2020","2020",48,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2021","2021",122,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","THREATS","minacce","2022","2022",94,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2013","2013",11,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2014","2014",3,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2016","2016",1,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2017","2017",1,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2018","2018",6,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2019","2019",2,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2020","2020",6,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2021","2021",13,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","HARASS_WORK","mobbing","2022","2022",7,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2013","2013",55,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2014","2014",21,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2015","2015",19,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2016","2016",15,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2017","2017",15,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2018","2018",6,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2019","2019",10,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2020","2020",25,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2021","2021",21,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","NRP","non risponde","2022","2022",14,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2013","2013",1986,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2014","2014",2021,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2015","2015",1428,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2016","2016",1194,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2017","2017",1135,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2018","2018",1695,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2019","2019",1679,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2020","2020",1890,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2021","2021",1859,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WORLD","Mondo","UNAV","non disponibile","2022","2022",1987,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","PHY","violenza fisica ","2013","2013",5,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","PHY","violenza fisica ","2014","2014",2,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","SEXVIOL","violenza sessuale","2013","2013",1,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","SEXVIOL","violenza sessuale","2014","2014",2,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","PHYVIOL","violenza psicologica","2013","2013",2,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","ALL","tutte le voci","2013","2013",26,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","ALL","tutte le voci","2014","2014",9,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","THREATS","minacce","2014","2014",1,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","UNAV","non disponibile","2013","2013",18,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","UNAV","non disponibile","2014","2014",3,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2013","2013",118,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2014","2014",94,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2015","2015",53,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2016","2016",44,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2017","2017",56,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2018","2018",47,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2019","2019",41,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2020","2020",93,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2021","2021",105,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","PHY","violenza fisica ","2022","2022",48,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2013","2013",37,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2014","2014",19,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2015","2015",16,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2016","2016",14,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WORLD","Mondo","SEXVIOL","violenza sessuale","2017","2017",19,,
