"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2022","2022",16,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2013","2013",1354,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2014","2014",983,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2015","2015",789,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2016","2016",844,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2017","2017",827,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2018","2018",982,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2019","2019",973,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2020","2020",1655,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2021","2021",1656,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2022","2022",1356,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2013","2013",1384,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2014","2014",1001,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2015","2015",805,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2016","2016",862,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2017","2017",850,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2018","2018",1003,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2019","2019",997,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2020","2020",1685,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2021","2021",1679,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2022","2022",1372,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","NRP","non indicato","WORLD","Mondo","2013","2013",6,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","NRP","non indicato","WORLD","Mondo","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","M","maschi","WORLD","Mondo","2020","2020",1,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","M","maschi","WORLD","Mondo","2021","2021",1,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","T","totale","WORLD","Mondo","2020","2020",1,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","T","totale","WORLD","Mondo","2021","2021",1,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2013","2013",76,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2014","2014",64,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2015","2015",49,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2016","2016",61,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2017","2017",58,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2018","2018",26,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2019","2019",36,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2020","2020",84,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2021","2021",116,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2022","2022",63,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2013","2013",351,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2014","2014",260,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2015","2015",199,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2016","2016",251,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2017","2017",214,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2018","2018",199,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2019","2019",157,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2020","2020",334,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2021","2021",311,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2022","2022",222,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2013","2013",427,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2014","2014",324,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2015","2015",248,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2016","2016",312,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2017","2017",272,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2018","2018",225,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2019","2019",193,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2020","2020",418,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2021","2021",427,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2022","2022",285,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","WORLD","Mondo","2013","2013",6,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","WORLD","Mondo","2014","2014",6,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","WORLD","Mondo","2015","2015",1,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","WORLD","Mondo","2017","2017",1,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","WORLD","Mondo","2019","2019",1,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","WORLD","Mondo","2021","2021",1,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","WORLD","Mondo","2022","2022",1,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2013","2013",29,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2014","2014",25,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2015","2015",26,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2016","2016",8,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2017","2017",24,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2018","2018",23,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2019","2019",26,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2020","2020",16,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2021","2021",12,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2022","2022",4,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2013","2013",37,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2014","2014",31,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2015","2015",27,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2016","2016",8,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2017","2017",25,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2018","2018",23,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2019","2019",27,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2020","2020",16,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2021","2021",13,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2022","2022",5,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","NRP","non indicato","WORLD","Mondo","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2013","2013",28,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2014","2014",56,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2015","2015",43,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2016","2016",42,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2017","2017",72,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2018","2018",120,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2019","2019",156,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2020","2020",134,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2021","2021",102,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2022","2022",195,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2013","2013",181,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2014","2014",191,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2015","2015",196,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2016","2016",197,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2017","2017",233,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2018","2018",485,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2019","2019",699,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2020","2020",595,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2021","2021",469,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2022","2022",678,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2013","2013",213,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2014","2014",247,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2015","2015",239,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2016","2016",239,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2017","2017",305,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2018","2018",605,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2019","2019",855,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2020","2020",729,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2021","2021",571,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2022","2022",873,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","NRP","non indicato","WORLD","Mondo","2013","2013",4,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2013","2013",75,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2014","2014",75,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2015","2015",51,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2016","2016",57,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2017","2017",52,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2018","2018",58,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2019","2019",32,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2020","2020",42,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2021","2021",35,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2022","2022",45,,
