"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","ISO","Nazionalità","TRASMISSIONE","Modalità di conoscenza del 1522","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2022","2022",7,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2013","2013",841,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2014","2014",741,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2015","2015",548,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2016","2016",497,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2017","2017",395,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2018","2018",527,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2019","2019",493,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2020","2020",612,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2021","2021",636,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2022","2022",580,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2013","2013",6,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2014","2014",25,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2015","2015",5,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2016","2016",6,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2017","2017",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2018","2018",2,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2019","2019",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2020","2020",3,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2021","2021",4,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2022","2022",4,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2013","2013",2,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2015","2015",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2016","2016",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2017","2017",2,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2018","2018",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2021","2021",5,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2022","2022",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2013","2013",343,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2014","2014",223,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2015","2015",135,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2016","2016",92,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2017","2017",58,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2018","2018",123,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2019","2019",76,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2020","2020",113,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2021","2021",52,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2022","2022",62,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2013","2013",19,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2014","2014",12,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2015","2015",4,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2016","2016",4,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2017","2017",2,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2018","2018",8,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2019","2019",5,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2020","2020",15,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2021","2021",14,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2022","2022",12,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2013","2013",71,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2014","2014",55,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2015","2015",58,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2016","2016",75,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2017","2017",72,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2018","2018",84,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2019","2019",141,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2020","2020",105,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2021","2021",86,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2022","2022",155,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2013","2013",55,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2014","2014",35,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2015","2015",13,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2016","2016",13,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2017","2017",23,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2018","2018",36,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2019","2019",25,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2020","2020",23,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2021","2021",38,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2022","2022",30,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2013","2013",51,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2014","2014",48,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2015","2015",21,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2016","2016",19,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2017","2017",20,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2018","2018",30,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2019","2019",20,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2020","2020",26,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2021","2021",23,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2022","2022",35,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2013","2013",51,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2014","2014",30,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2015","2015",14,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2016","2016",9,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2017","2017",4,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2018","2018",6,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2019","2019",3,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2020","2020",3,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2021","2021",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2014","2014",3,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2016","2016",4,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2017","2017",3,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2018","2018",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2019","2019",3,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2020","2020",4,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2021","2021",13,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2022","2022",10,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2013","2013",4,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2014","2014",5,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2015","2015",7,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2016","2016",7,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2017","2017",3,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2018","2018",11,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2019","2019",10,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2020","2020",9,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2021","2021",27,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2022","2022",23,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","SOCIALMEDIA","social media","2021","2021",6,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","SOCIALMEDIA","social media","2022","2022",9,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2021","2021",4,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2022","2022",8,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","CHAT","chat di amici e conoscenti","2021","2021",2,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","CHAT","chat di amici e conoscenti","2022","2022",3,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2015","2015",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2016","2016",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2017","2017",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2018","2018",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2019","2019",2,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2020","2020",1,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2021","2021",13,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2022","2022",12,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2013","2013",237,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2014","2014",304,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2015","2015",289,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2016","2016",266,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2017","2017",206,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2018","2018",224,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2019","2019",207,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2020","2020",310,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2021","2021",348,,
"ITC3","Liguria","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2022","2022",216,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2013","2013",4103,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2014","2014",3344,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2015","2015",2718,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2016","2016",2648,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2017","2017",2542,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2018","2018",3186,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2019","2019",3021,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2020","2020",4113,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2021","2021",3963,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2022","2022",3817,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2013","2013",38,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2014","2014",77,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2015","2015",19,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2016","2016",22,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2017","2017",26,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2018","2018",16,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2019","2019",19,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2020","2020",13,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2021","2021",30,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2022","2022",47,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2013","2013",5,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2014","2014",8,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2015","2015",8,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2016","2016",3,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2017","2017",4,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2018","2018",3,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2019","2019",3,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2020","2020",3,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2021","2021",5,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2022","2022",8,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2013","2013",1741,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2014","2014",1134,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2015","2015",776,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2016","2016",576,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2017","2017",356,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2018","2018",636,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2019","2019",406,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2020","2020",660,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2021","2021",352,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2022","2022",356,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2013","2013",85,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2014","2014",60,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2015","2015",33,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2016","2016",23,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2017","2017",31,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2018","2018",34,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2019","2019",44,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2020","2020",68,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2021","2021",62,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2022","2022",42,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2013","2013",432,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2014","2014",344,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2015","2015",342,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2016","2016",439,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2017","2017",477,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2018","2018",596,,
"ITC4","Lombardia","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2019","2019",921,,
