"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","SEXISTAT1","Sesso","TITOLO_STUDIO","Titolo di studio","STEREOTIPI","Stereotipi sui ruoli di genere, comportamenti nella coppia","OPINIONI_A","Grado di accordo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRODIS","per niente d'accordo","2018","2018",65.6,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","NP","licenza di scuola elementare, nessun titolo di studio","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRODIS","per niente d'accordo","2018","2018",48.5,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRODIS","per niente d'accordo","2018","2018",62.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","CLF_ML","laurea o diploma universitario","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRODIS","per niente d'accordo","2018","2018",75.6,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","OACVIF","spesso le accuse di violenza sessuale sono false","STRODIS","per niente d'accordo","2018","2018",43.2,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","NP","licenza di scuola elementare, nessun titolo di studio","OACVIF","spesso le accuse di violenza sessuale sono false","STRODIS","per niente d'accordo","2018","2018",35.1,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","OACVIF","spesso le accuse di violenza sessuale sono false","STRODIS","per niente d'accordo","2018","2018",40.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","CLF_ML","laurea o diploma universitario","OACVIF","spesso le accuse di violenza sessuale sono false","STRODIS","per niente d'accordo","2018","2018",45.7,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRODIS","per niente d'accordo","2018","2018",57,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRODIS","per niente d'accordo","2018","2018",29,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRODIS","per niente d'accordo","2018","2018",44.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRODIS","per niente d'accordo","2018","2018",70,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRODIS","per niente d'accordo","2018","2018",31.6,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRODIS","per niente d'accordo","2018","2018",19.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRODIS","per niente d'accordo","2018","2018",26.2,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRODIS","per niente d'accordo","2018","2018",40.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","SEWNRAP","le donne serie non vengono violentate","STRODIS","per niente d'accordo","2018","2018",86.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","SEWNRAP","le donne serie non vengono violentate","STRODIS","per niente d'accordo","2018","2018",65.7,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","SEWNRAP","le donne serie non vengono violentate","STRODIS","per niente d'accordo","2018","2018",81,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","SEWNRAP","le donne serie non vengono violentate","STRODIS","per niente d'accordo","2018","2018",89.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRODIS","per niente d'accordo","2018","2018",92,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRODIS","per niente d'accordo","2018","2018",77.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRODIS","per niente d'accordo","2018","2018",87,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRODIS","per niente d'accordo","2018","2018",94,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","STRODIS","per niente d'accordo","2018","2018",76.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","STRODIS","per niente d'accordo","2018","2018",49.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","STRODIS","per niente d'accordo","2018","2018",69.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","STRODIS","per niente d'accordo","2018","2018",83.5,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRODIS","per niente d'accordo","2018","2018",71,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRODIS","per niente d'accordo","2018","2018",48.1,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRODIS","per niente d'accordo","2018","2018",62.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRODIS","per niente d'accordo","2018","2018",78.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","OACVIF","spesso le accuse di violenza sessuale sono false","STRODIS","per niente d'accordo","2018","2018",55.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","OACVIF","spesso le accuse di violenza sessuale sono false","STRODIS","per niente d'accordo","2018","2018",41.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","OACVIF","spesso le accuse di violenza sessuale sono false","STRODIS","per niente d'accordo","2018","2018",51,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","OACVIF","spesso le accuse di violenza sessuale sono false","STRODIS","per niente d'accordo","2018","2018",60.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRODIS","per niente d'accordo","2018","2018",54.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRODIS","per niente d'accordo","2018","2018",28.5,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRODIS","per niente d'accordo","2018","2018",43.5,,
