"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","SEXISTAT1","Sesso","STEREOTIPI","Stereotipi sui ruoli di genere, comportamenti nella coppia","OPINIONI_A","Grado di accordo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","NOANSW","non risponde","2018","2018",4.3,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","SEWNRAP","le donne serie non vengono violentate","NOANSW","non risponde","2018","2018",2.7,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","NOANSW","non risponde","2018","2018",3.4,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","NOANSW","non risponde","2018","2018",5.7,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","NOANSW","non risponde","2018","2018",3.7,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","OACVIF","spesso le accuse di violenza sessuale sono false","NOANSW","non risponde","2018","2018",8.3,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","NOANSW","non risponde","2018","2018",2,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","NOANSW","non risponde","2018","2018",5.5,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","SEWNRAP","le donne serie non vengono violentate","NOANSW","non risponde","2018","2018",4.5,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","NOANSW","non risponde","2018","2018",3.6,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","NOANSW","non risponde","2018","2018",7.1,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","NOANSW","non risponde","2018","2018",4,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","OACVIF","spesso le accuse di violenza sessuale sono false","NOANSW","non risponde","2018","2018",7.6,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","SEWNRAP","le donne serie non vengono violentate","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","OACVIF","spesso le accuse di violenza sessuale sono false","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","SEWNRAP","le donne serie non vengono violentate","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","OACVIF","spesso le accuse di violenza sessuale sono false","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","SEWNRAP","le donne serie non vengono violentate","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","TOT","totale","2018","2018",100,,
"ITD4","Friuli-Venezia Giulia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","OACVIF","spesso le accuse di violenza sessuale sono false","TOT","totale","2018","2018",100,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRAGR","molto d'accordo","2018","2018",6.1,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRAGR","molto d'accordo","2018","2018",14.8,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","SEWNRAP","le donne serie non vengono violentate","STRAGR","molto d'accordo","2018","2018",1.3,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRAGR","molto d'accordo","2018","2018",0.4,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","STRAGR","molto d'accordo","2018","2018",1,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRAGR","molto d'accordo","2018","2018",1.5,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","OACVIF","spesso le accuse di violenza sessuale sono false","STRAGR","molto d'accordo","2018","2018",0.8,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRAGR","molto d'accordo","2018","2018",5.2,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRAGR","molto d'accordo","2018","2018",10.4,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","SEWNRAP","le donne serie non vengono violentate","STRAGR","molto d'accordo","2018","2018",1.5,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRAGR","molto d'accordo","2018","2018",0.3,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","STRAGR","molto d'accordo","2018","2018",1.5,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","STRAGR","molto d'accordo","2018","2018",2.7,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","OACVIF","spesso le accuse di violenza sessuale sono false","STRAGR","molto d'accordo","2018","2018",0.3,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRAGR","molto d'accordo","2018","2018",5.6,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRAGR","molto d'accordo","2018","2018",12.6,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","SEWNRAP","le donne serie non vengono violentate","STRAGR","molto d'accordo","2018","2018",1.4,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRAGR","molto d'accordo","2018","2018",0.3,,
"ITD5","Emilia-Romagna","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","STRAGR","molto d'accordo","2018","2018",1.2,,
