"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TIPOVIOLENZA","Tipo di violenza","STATI_MORBOSI","Stato d'animo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2020","2020",246,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2021","2021",247,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2022","2022",66,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","UNAV","non disponibile","2013","2013",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","UNAV","non disponibile","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","UNAV","non disponibile","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","UNAV","non disponibile","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","UNAV","non disponibile","2018","2018",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","UNAV","non disponibile","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","UNAV","non disponibile","2020","2020",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","UNAV","non disponibile","2021","2021",12,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","UNAV","non disponibile","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","UNAV","non disponibile","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","UNAV","non disponibile","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","UNAV","non disponibile","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","UNAV","non disponibile","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","UNAV","non disponibile","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","UNAV","non disponibile","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","UNAV","non disponibile","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","UNAV","non disponibile","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","UNAV","non disponibile","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","UNAV","non disponibile","2020","2020",26,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","UNAV","non disponibile","2021","2021",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","UNAV","non disponibile","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2013","2013",101,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2014","2014",62,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2015","2015",38,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2016","2016",18,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2017","2017",32,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2018","2018",23,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2019","2019",27,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2020","2020",44,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2021","2021",62,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","UNAV","non disponibile","2022","2022",28,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","TRAFF","tratta","ALL","tutte le voci","2021","2021",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","TRAFF","tratta","ALL","tutte le voci","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2013","2013",1248,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2014","2014",695,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2015","2015",450,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2016","2016",352,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2017","2017",432,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2018","2018",543,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2019","2019",501,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2020","2020",784,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2021","2021",989,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","ALL","tutte le voci","2022","2022",1004,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","DIS_SEX_EXPL","diffusione illecita di immagini o di video sessualmente espliciti","ALL","tutte le voci","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2013","2013",768,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2014","2014",596,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2015","2015",358,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2016","2016",557,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2017","2017",348,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2018","2018",395,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2019","2019",371,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2020","2020",352,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2021","2021",222,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2022","2022",320,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2013","2013",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2014","2014",21,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2015","2015",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2016","2016",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2017","2017",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2018","2018",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2019","2019",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2020","2020",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2021","2021",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2022","2022",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2013","2013",198,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2014","2014",145,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2015","2015",87,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2016","2016",95,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2017","2017",54,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2018","2018",49,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2019","2019",43,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2020","2020",40,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2021","2021",30,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2022","2022",39,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2013","2013",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2014","2014",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2016","2016",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2019","2019",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2013","2013",1016,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2014","2014",800,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2015","2015",483,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2016","2016",716,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2017","2017",456,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2018","2018",483,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2019","2019",456,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2020","2020",426,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2021","2021",307,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEAR_DEATH","paura di morire","2022","2022",396,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2013","2013",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2014","2014",29,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2015","2015",23,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2016","2016",47,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2017","2017",38,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2018","2018",30,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2019","2019",26,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2020","2020",23,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2021","2021",43,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEAR_DEATH","paura di morire","2022","2022",30,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEAR_DEATH","paura di morire","2013","2013",15,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEAR_DEATH","paura di morire","2014","2014",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEAR_DEATH","paura di morire","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEAR_DEATH","paura di morire","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEAR_DEATH","paura di morire","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEAR_DEATH","paura di morire","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","FEAR_DEATH","paura di morire","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","FEAR_DEATH","paura di morire","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2013","2013",2481,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2014","2014",1962,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2015","2015",1704,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2016","2016",1560,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2017","2017",1198,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2018","2018",1388,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2019","2019",1487,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2020","2020",2104,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2021","2021",1906,,
