"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2020","2020",152,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2021","2021",191,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2022","2022",162,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2013","2013",23,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2014","2014",14,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2015","2015",6,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2016","2016",13,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2017","2017",8,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2018","2018",8,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2019","2019",4,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2020","2020",7,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2021","2021",3,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2022","2022",3,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2013","2013",410,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2014","2014",258,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2015","2015",195,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2016","2016",184,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2017","2017",159,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2018","2018",235,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2019","2019",193,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2020","2020",280,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2021","2021",280,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2022","2022",241,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2013","2013",435,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2014","2014",272,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2015","2015",201,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2016","2016",197,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2017","2017",167,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2018","2018",243,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2019","2019",197,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2020","2020",287,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2021","2021",283,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2022","2022",244,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2013","2013",5,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2014","2014",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2015","2015",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2016","2016",3,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2017","2017",2,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2018","2018",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2020","2020",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2013","2013",47,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2014","2014",16,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2015","2015",22,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2016","2016",19,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2017","2017",26,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2018","2018",22,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2019","2019",23,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2020","2020",29,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2021","2021",26,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2022","2022",26,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2013","2013",52,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2014","2014",17,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2015","2015",23,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2016","2016",22,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2017","2017",28,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2018","2018",23,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2019","2019",23,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2020","2020",30,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2021","2021",26,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2022","2022",26,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2013","2013",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2017","2017",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2019","2019",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2013","2013",9,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2014","2014",2,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2015","2015",3,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2016","2016",2,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2017","2017",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2018","2018",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2019","2019",8,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2020","2020",5,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2021","2021",4,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2022","2022",4,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2013","2013",10,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2014","2014",2,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2015","2015",3,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2016","2016",2,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2017","2017",2,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2018","2018",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2019","2019",9,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2020","2020",5,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2021","2021",4,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2022","2022",4,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2013","2013",8,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2014","2014",8,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2015","2015",2,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2016","2016",5,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2017","2017",4,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2018","2018",5,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2019","2019",1,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2020","2020",3,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2021","2021",1,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2022","2022",2,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2013","2013",186,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2014","2014",118,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2015","2015",90,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2016","2016",89,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2017","2017",77,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2018","2018",113,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2019","2019",87,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2020","2020",123,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2021","2021",126,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2022","2022",104,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2013","2013",195,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2014","2014",126,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2015","2015",92,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2016","2016",94,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2017","2017",81,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2018","2018",118,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2019","2019",88,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2020","2020",126,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2021","2021",127,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2022","2022",106,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2013","2013",7,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2014","2014",4,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2015","2015",2,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2016","2016",3,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2017","2017",1,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2018","2018",2,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2019","2019",1,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2020","2020",2,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2021","2021",2,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2022","2022",1,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2013","2013",112,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2014","2014",76,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2015","2015",56,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2016","2016",51,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2017","2017",34,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2018","2018",66,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2019","2019",49,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2020","2020",73,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2021","2021",84,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2022","2022",68,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2013","2013",119,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2014","2014",80,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2015","2015",58,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2016","2016",54,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2017","2017",35,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2018","2018",68,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2019","2019",50,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2020","2020",75,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2021","2021",86,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2022","2022",69,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2014","2014",1,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2015","2015",1,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2016","2016",1,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2013","2013",14,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2014","2014",13,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2015","2015",8,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2016","2016",1,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2017","2017",4,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2018","2018",5,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2019","2019",3,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2020","2020",8,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2021","2021",16,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2022","2022",6,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2013","2013",14,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2014","2014",14,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2015","2015",9,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2016","2016",2,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2017","2017",4,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2018","2018",5,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2019","2019",3,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2020","2020",8,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2021","2021",16,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2022","2022",6,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2013","2013",2,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2016","2016",1,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2019","2019",1,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","Y55-64","55-64 anni","2020","2020",1,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2013","2013",42,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2014","2014",33,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2015","2015",16,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2016","2016",22,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2017","2017",17,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2018","2018",28,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2019","2019",23,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2020","2020",42,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2021","2021",24,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","Y55-64","55-64 anni","2022","2022",33,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2013","2013",45,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2014","2014",33,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2015","2015",16,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2016","2016",23,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","Y55-64","55-64 anni","2017","2017",17,,
