"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TITOLO_STUDIO","Titolo di studio","DENUNCIA","Denuncia e motivo del ritiro","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_JEOP","timore di compromettere la famiglia","2021","2021",33,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_JEOP","timore di compromettere la famiglia","2022","2022",77,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2013","2013",381,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2014","2014",361,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2015","2015",203,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2016","2016",193,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2017","2017",138,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2018","2018",168,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2019","2019",161,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2020","2020",183,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2021","2021",134,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2022","2022",214,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","NOREP_JEOP","timore di compromettere la famiglia","2014","2014",15,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","NOREP_JEOP","timore di compromettere la famiglia","2015","2015",23,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","NOREP_JEOP","timore di compromettere la famiglia","2016","2016",27,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","NOREP_JEOP","timore di compromettere la famiglia","2017","2017",25,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","NOREP_JEOP","timore di compromettere la famiglia","2018","2018",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","NOREP_JEOP","timore di compromettere la famiglia","2019","2019",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","NOREP_JEOP","timore di compromettere la famiglia","2020","2020",22,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","NOREP_JEOP","timore di compromettere la famiglia","2021","2021",142,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","NOREP_JEOP","timore di compromettere la famiglia","2022","2022",269,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2013","2013",181,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2014","2014",271,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2015","2015",510,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2016","2016",523,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2017","2017",588,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2018","2018",653,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2019","2019",426,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2020","2020",1248,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2021","2021",1370,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2022","2022",627,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2013","2013",205,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2014","2014",279,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2015","2015",532,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2016","2016",548,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2017","2017",613,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2018","2018",671,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2019","2019",439,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2020","2020",1284,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2021","2021",1408,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2022","2022",643,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JEOP","timore di compromettere la famiglia","2013","2013",7,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_JEOP","timore di compromettere la famiglia","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","CLF_ML","laurea o diploma universitario","NOREP_JEOP","timore di compromettere la famiglia","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","UNAV","non disponibile","NOREP_JEOP","timore di compromettere la famiglia","2013","2013",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2013","2013",9,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2014","2014",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2017","2017",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_JUDGED","timore del giudizio dei propri familiari","2013","2013",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_JUDGED","timore del giudizio dei propri familiari","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_JUDGED","timore del giudizio dei propri familiari","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_JUDGED","timore del giudizio dei propri familiari","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_JUDGED","timore del giudizio dei propri familiari","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","CLF_ML","laurea o diploma universitario","NOREP_JUDGED","timore del giudizio dei propri familiari","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","CLF_ML","laurea o diploma universitario","NOREP_JUDGED","timore del giudizio dei propri familiari","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","CLF_ML","laurea o diploma universitario","NOREP_JUDGED","timore del giudizio dei propri familiari","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","CLF_ML","laurea o diploma universitario","NOREP_JUDGED","timore del giudizio dei propri familiari","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","NOREP_JUDGED","timore del giudizio dei propri familiari","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","NOREP_JUDGED","timore del giudizio dei propri familiari","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","NOREP_JUDGED","timore del giudizio dei propri familiari","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","NOREP_JUDGED","timore del giudizio dei propri familiari","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","NOREP_JUDGED","timore del giudizio dei propri familiari","2020","2020",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","NOREP_JUDGED","timore del giudizio dei propri familiari","2021","2021",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2013","2013",89,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2014","2014",59,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2015","2015",28,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2016","2016",18,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2017","2017",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2018","2018",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2019","2019",15,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2020","2020",22,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2021","2021",67,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_JUDGED","timore del giudizio dei propri familiari","2022","2022",77,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_JUDGED","timore del giudizio dei propri familiari","2013","2013",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_JUDGED","timore del giudizio dei propri familiari","2014","2014",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_JUDGED","timore del giudizio dei propri familiari","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_JUDGED","timore del giudizio dei propri familiari","2016","2016",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_JUDGED","timore del giudizio dei propri familiari","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_JUDGED","timore del giudizio dei propri familiari","2019","2019",1,,
